original,converted
Cj7,C:maj7
Bb7,Bb:7
G7,G:7
Eb7,Eb:7
Dbj7,Db:maj7
D-7,D:min7
A-7,A:min7
Abj7,Ab:maj7
D7,D:7
NC,N
