original,converted
F-7,F:min7
C7,C:7
Eb-7,Eb:min7
Bb7,Bb:7
B7,B:7
Bb-7,Bb:min7
Db7,Db:7
Ab7,Ab:7
Gb7,Gb:7
F7,F:7
