original,converted
F-7,F:min7
Abj7,Ab:maj7
G79b,G:7(b9)
Gm7b5,G:hdim7
Cm7b5,C:hdim7
C79b,C:7(b9)
F79b,F:7(b9)
Eb7,Eb:7
Dm7b5,D:hdim7
Bb-7,Bb:min7
