original,converted
C79b,C:7(b9)
F6,F:maj6
D-6,D:min6
Am7b5,A:hdim7
Eb7,Eb:7
A7,A:7
Gm7b5,G:hdim7
G-7,G:min7
Em7b5,E:hdim7
C7,C:7
