original,converted
Eb7,Eb:7
C7,C:7
G7,G:7
Abj7,Ab:maj7
F-7,F:min7
Ab6,Ab:maj6
Bj7,B:maj7
Bb-7,Bb:min7
B7,B:7
Bbj7,Bb:maj7
