original,converted
D79b,D:7(b9)
Eb7,Eb:7
F-7,F:min7
G-6,G:min6
G-,G:min
C7,C:7
G-7,G:min7
Ebj7,Eb:maj7
Bb7,Bb:7
F-,F:min
