original,converted
C-7,C:min7
F-7,F:min7
G-7,G:min7
C7,C:7
Ebj7,Eb:maj7
F7,F:7
NC,N
Bb7,Bb:7
Abj7,Ab:maj7
Eb,Eb:maj
