original,converted
Dbj7,Db:maj7
A-7,A:min7
Ebj7,Eb:maj7
F-7,F:min7
Bb7,Bb:7
Gj7,G:maj7
Abj7,Ab:maj7
Eb7,Eb:7
Ej7,E:maj7
Bo7,B:dim7
