original,converted
Am7b5,A:hdim7
Bj7911#,B:maj9(#11)
Db-7/Gb,Db:min7/4
F-7,F:min7
Bb79b13b,"Bb:7(1b13,b9)"
Bb-7/Eb,Bb:min7/4
Ej7911#,E:maj9(#11)
Gb-7,Gb:min7
G-7,G:min7
D/Eb,D:maj/b9
