original,converted
Bbj7,Bb:maj7
Db7,Db:7
D7,D:7
C-7,C:min7
Bb-7,Bb:min7
Eb-7,Eb:min7
Ebj7,Eb:maj7
F7,F:7
D-7,D:min7
G7,G:7
