original,converted
Eb6,Eb:maj6
F-7,F:min7
F#-7,F#:min7
Gm7b5,G:hdim7
G-7,G:min7
Ebj7,Eb:maj7
Am7b5,A:hdim7
Db7,Db:7
D7,D:7
F7,F:7
