original,converted
Eb6,Eb:maj6
F7,F:7
Ab6,Ab:maj6
Bb7,Bb:7
Bb-7,Bb:min7
Ab7,Ab:7
Eb7,Eb:7
C7,C:7
Abj7,Ab:maj7
Db7,Db:7
