original,converted
Eb79#,Eb:7(#9)
B7911#,B:9(#11)
Eb-7,Eb:min7
Abj7,Ab:maj7
Bb7,Bb:7
Bb-7,Bb:min7
F7,F:7
Ab/C,Ab:maj/3
Bb7913,Bb:9(113)
C-7,C:min7
