original,converted
Bb-7,Bb:min7
F6,F:maj6
D7,D:7
G-7,G:min7
Eb7,Eb:7
C-7,C:min7
C7,C:7
Cj7,C:maj7
D-7,D:min7
Fj7,F:maj7
