original,converted
G-7,G:min7
F6,F:maj6
Fm7b5,F:hdim7
Bm7b5,B:hdim7
NC,N
F-7,F:min7
F7,F:7
D7,D:7
A79b,A:7(b9)
D-7,D:min7
