original,converted
Eb7,Eb:7
D7,D:7
F-7,F:min7
G-6,G:min6
A79b,A:7(b9)
Bb7,Bb:7
F7,F:7
G7,G:7
Ebj7,Eb:maj7
G-7,G:min7
