original,converted
Bbm7b5,Bb:hdim7
Eb79b,Eb:7(b9)
C7911#,C:9(#11)
Abj7,Ab:maj7
Bb-7,Bb:min7
B7,B:7
Abo7,Ab:dim7
Ab6,Ab:maj6
Eb7,Eb:7
Ab-7,Ab:min7
