original,converted
C-7,C:min7
A7alt,"A:(3,b5,b7,b9,b13)"
NC,N
G-7,G:min7
Bb-7,Bb:min7
D-7911,D:min9(11)
Eb-7,Eb:min7
Dbj7,Db:maj7
Am7b5,A:hdim7
F-7,F:min7
