original,converted
C-7,C:min7
Abj7,Ab:maj7
D7,D:7
Am7b5,A:hdim7
Dm7b5,D:hdim7
G7,G:7
G+7,G:aug(b7)
Eb7,Eb:7
G79#,G:7(#9)
NC,N
