original,converted
Gb7,Gb:7
A-7,A:min7
F-7,F:min7
Ebj7,Eb:maj7
Db-7,Db:min7
Gj7,G:maj7
Bb7,Bb:7
Cbj7,Cb:maj7
D7,D:7
Db7,Db:7
