original,converted
F7,F:7
Fsus7913,"F:sus4(b7,113,9)"
Gbsus7913,"Gb:sus4(b7,113,9)"
Ebj7911#,Eb:maj9(#11)
D79,D:9
Eb7,Eb:7
NC,N
