original,converted
F-7,F:min7
F7,F:7
Eb7,Eb:7
Am7b5,A:hdim7
A7,A:7
Bb-7,Bb:min7
Aj7,A:maj7
G-7,G:min7
D-7,D:min7
Bbm7b5,Bb:hdim7
