original,converted
A-7,A:min7
Dbsus7,Db:sus4(b7)
F-7,F:min7
Bb7,Bb:7
D7,D:7
G-7,G:min7
F-7911,F:min9(11)
Ebj7,Eb:maj7
Am7b5,A:hdim7
E-79,E:min9
