original,converted
D7,D:7
Bbj7,Bb:maj7
Em7b5,E:hdim7
Bb7,Bb:7
A7,A:7
G-7,G:min7
F7,F:7
Ebj7,Eb:maj7
G7,G:7
Am7b5,A:hdim7
