original,converted
Dj7,D:maj7
Abj7,Ab:maj7
Fm7b5,F:hdim7
Fsus79,"F:sus4(b7,9)"
Aj7,A:maj7
Bj7,B:maj7
E6911#,"E:maj6(#11,9)"
Cj7911#,C:maj9(#11)
F79,F:9
Bb7913,Bb:9(113)
