original,converted
D-,D:min
Bm7b5,B:hdim7
C7,C:7
D7,D:7
E7,E:7
F7,F:7
A+7,A:aug(b7)
C-7,C:min7
Em7b5,E:hdim7
Bbj7,Bb:maj7
