original,converted
Dj7,D:maj7
G7913,G:9(113)
Abj7,Ab:maj7
F79,F:9
F7,F:7
Fm7b5,F:hdim7
Bj7,B:maj7
Bb7,Bb:7
Cbj7,Cb:maj7
Aj7,A:maj7
