original,converted
F-7,F:min7
Dj7,D:maj7
Eo7,E:dim7
B-7,B:min7
Gb7,Gb:7
Ab7,Ab:7
Fm7b5,F:hdim7
Eb-7,Eb:min7
F7,F:7
Cm7b5,C:hdim7
