original,converted
C-7,C:min7
Eb7,Eb:7
F-7,F:min7
Abj7,Ab:maj7
Fm7b5,F:hdim7
Bb-7,Bb:min7
Bb7,Bb:7
Ebj7,Eb:maj7
Dm7b5,D:hdim7
C7,C:7
