original,converted
G7,G:7
F7,F:7
Bbj7,Bb:maj7
Eb7,Eb:7
C-7,C:min7
F-7,F:min7
D-7,D:min7
C7,C:7
Bb7,Bb:7
Bb6,Bb:maj6
