original,converted
Em7b5,E:hdim7
D-7,D:min7
F-7,F:min7
F7,F:7
Fj7,F:maj7
G-7,G:min7
A7,A:7
C-7,C:min7
Bbj7,Bb:maj7
G7,G:7
