original,converted
Bb,Bb:maj
F7,F:7
Gbj7,Gb:maj7
A7,A:7
A-7,A:min7
Bb6,Bb:maj6
G-7,G:min7
G7,G:7
D7,D:7
Am7b5,A:hdim7
