original,converted
Dbsus7,Db:sus4(b7)
E-79,E:min9
Bb7,Bb:7
F-7,F:min7
D7,D:7
Ebj7,Eb:maj7
A-7,A:min7
F-7911,F:min9(11)
F-79,F:min9
Am7b5,A:hdim7
