original,converted
Db-7,Db:min7
A-7,A:min7
D7,D:7
Cj7,C:maj7
D-7,D:min7
Bm7b5,B:hdim7
Db7,Db:7
Ebo7,Eb:dim7
A79b,A:7(b9)
E7,E:7
