original,converted
G7,G:7
C-7,C:min7
Bb7,Bb:7
Eb-7,Eb:min7
Ebj7,Eb:maj7
Bbj7,Bb:maj7
Ab7,Ab:7
Bb6,Bb:maj6
D-7,D:min7
Em7b5,E:hdim7
