original,converted
Bb7,Bb:7
Bb-7,Bb:min7
Db-7,Db:min7
Ebj7,Eb:maj7
Eb-7,Eb:min7
Gb7,Gb:7
F-7,F:min7
B7,B:7
Ab7,Ab:7
Abj7,Ab:maj7
