original,converted
E-7,E:min7
A7,A:7
Dj7,D:maj7
Go7,G:dim7
Gj7,G:maj7
B7,B:7
A-7,A:min7
F#m7b5,F#:hdim7
Dsus7,D:sus4(b7)
F#-7,F#:min7
