original,converted
Fj7,F:maj7
Eb-7,Eb:min7
Dbj7,Db:maj7
Abm7b5,Ab:hdim7
C79b,C:7(b9)
Db6,Db:maj6
Ab7,Ab:7
Dbo,Db:dim
Bb79b,Bb:7(b9)
Db7,Db:7
