original,converted
F-7,F:min7
C7,C:7
C-7,C:min7
F#7,F#:7
C#-7,C#:min7
Bj7,B:maj7
A-7,A:min7
Ebj7,Eb:maj7
Bb7,Bb:7
Ab7,Ab:7
