original,converted
Fj7,F:maj7
D-6,D:min6
Bb7,Bb:7
Em7b5,E:hdim7
B-7,B:min7
A7,A:7
A79b,A:7(b9)
E7,E:7
C7,C:7
G-7,G:min7
