original,converted
Ebj7,Eb:maj7
Ab-7,Ab:min7
Gb7,Gb:7
E-7,E:min7
G+7,G:aug(b7)
C-7/Bb,C:min7/b7
Bb7,Bb:7
Gbj7,Gb:maj7
F-7,F:min7
A7,A:7
