original,converted
C-69,C:min6(9)
Dm7b5,D:hdim7
G+7,G:aug(b7)
F-7,F:min7
C7,C:7
Ab7,Ab:7
F-69,F:min6(9)
Bb7,Bb:7
Eb-7,Eb:min7
Ebm7b5,Eb:hdim7
