original,converted
A-79,A:min9
Dbj7,Db:maj7
E7,E:7
D7911#,D:9(#11)
Gbj7,Gb:maj7
G-79,G:min9
Bj7,B:maj7
Gb7911#,Gb:9(#11)
B-7,B:min7
G-7,G:min7
