original,converted
F6,F:maj6
G-7,G:min7
Abo7,Ab:dim7
C7,C:7
C-7,C:min7
D7,D:7
Fj7,F:maj7
F7,F:7
Bbj7,Bb:maj7
Eb79,Eb:9
