original,converted
G6,G:maj6
F7,F:7
A-7,A:min7
Gj7,G:maj7
Bbj7,Bb:maj7
G-6,G:min6
D7,D:7
Bb6,Bb:maj6
G-7,G:min7
G,G:maj
