original,converted
Ab,Ab:maj
Eb7,Eb:7
NC,N
F-,F:min
Db79,Db:9
F7,F:7
Bbm7b5,Bb:hdim7
Bb7,Bb:7
Bb-,Bb:min
Bb79,Bb:9
