original,converted
G#79,G#:9
D79,D:9
C#-7,C#:min7
B79,B:9
C#j7,C#:maj7
F-7,F:min7
D#-7,D#:min7
A#79b,A#:7(b9)
F#7913,F#:9(113)
G#7,G#:7
