original,converted
D-7911,D:min9(11)
Gbm7b5,Gb:hdim7
E-7911,E:min9(11)
Dbj7,Db:maj7
G-7,G:min7
Am7b5,A:hdim7
A+7,A:aug(b7)
C-7,C:min7
G+7,G:aug(b7)
Ab7,Ab:7
