original,converted
Ab6,Ab:maj6
C7,C:7
Eb7,Eb:7
Abj7,Ab:maj7
Bb-7,Bb:min7
C-7,C:min7
F-7,F:min7
Db7,Db:7
F7alt,"F:(3,b5,b7,b9,b13)"
Cm7b5,C:hdim7
