original,converted
F7,F:7
E7,E:7
Gj7,G:maj7
D7,D:7
G-7,G:min7
A-7,A:min7
Bbj7,Bb:maj7
Bm7b5,B:hdim7
F#-7,F#:min7
C-7,C:min7
