original,converted
Ebj7,Eb:maj7
Cj7,C:maj7
Dbj7,Db:maj7
D7,D:7
A-7,A:min7
F-7,F:min7
Abj7,Ab:maj7
G7,G:7
Bb7,Bb:7
Bb-7,Bb:min7
