original,converted
Eb7,Eb:7
F-7,F:min7
Ab-6,Ab:min6
G-7,G:min7
Bb7,Bb:7
Eb+7,Eb:aug(b7)
Bbo7,Bb:dim7
Bbsus7,Bb:sus4(b7)
C-7,C:min7
Ebj7,Eb:maj7
