original,converted
F-7,F:min7
Ebj7,Eb:maj7
Bb7,Bb:7
A7,A:7
Abj7,Ab:maj7
C-7/Bb,C:min7/b7
C-7,C:min7
E-7,E:min7
Gb7,Gb:7
G+7,G:aug(b7)
