original,converted
Bb6,Bb:maj6
C-7,C:min7
F7,F:7
C7,C:7
Eb79,Eb:9
Bb7,Bb:7
F-7,F:min7
Eb6,Eb:maj6
G-7,G:min7
G7,G:7
