original,converted
C-7,C:min7
F7,F:7
Bbj7,Bb:maj7
G7,G:7
Ebj7,Eb:maj7
F-7,F:min7
Bb7,Bb:7
Eb-6,Eb:min6
C7,C:7
D7,D:7
