original,converted
Eb6/Bb,Eb:maj6/5
Bb7,Bb:7
B7,B:7
G7/B,G:7/3
C-7,C:min7
Am7b5,A:hdim7
F-7,F:min7
D7,D:7
Eb7,Eb:7
NC,N
