original,converted
C7,C:7
Dbj7,Db:maj7
Db-7,Db:min7
Abj7,Ab:maj7
Db7,Db:7
B7911#,B:9(#11)
Gm7b5,G:hdim7
Ab7,Ab:7
Db,Db:maj
Bb-7,Bb:min7
