original,converted
Bb7,Bb:7
Gb7,Gb:7
Eb-7,Eb:min7
E-7,E:min7
Dj7,D:maj7
Ab7,Ab:7
D-7,D:min7
Cm7b5,C:hdim7
F#-7,F#:min7
Dbj7,Db:maj7
