original,converted
C7,C:7
G-7,G:min7
Bbj7,Bb:maj7
Fj7,F:maj7
F7,F:7
Bb-7,Bb:min7
A-7,A:min7
Gj7,G:maj7
Aj7,A:maj7
Ab-7,Ab:min7
