original,converted
C-7,C:min7
B7,B:7
Abj7,Ab:maj7
Bb-7,Bb:min7
Am7b5,A:hdim7
Dbj7,Db:maj7
Db-7,Db:min7
Ebj7,Eb:maj7
Eb7,Eb:7
Gm7b5,G:hdim7
