original,converted
D-7,D:min7
G7,G:7
B-7,B:min7
Bb7,Bb:7
Eb-7,Eb:min7
C7,C:7
E-7,E:min7
D/F#,D:maj/3
Dj7,D:maj7
Ebo,Eb:dim
