original,converted
Eb7,Eb:7
D79b,D:7(b9)
D-6,D:min6
Fj7,F:maj7
Em7b5,E:hdim7
Cm7b5,C:hdim7
Am7b5,A:hdim7
G-7,G:min7
A7,A:7
C79b,C:7(b9)
