key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
E	[0.0, 13.5, 6.0, 15.5, 54.75, 0.0, 19.75, 0.0, 32.0, 31.5, 0.5, 46.5]	0.0	55.5	55.5	1	19	18
c#	[3.5, 8.5, 0.0, 2.0, 5.0, 1.0, 6.0, 0.5, 8.25, 5.5, 0.5, 0.5]	55.5	66.0	10.5	19	22	3
E	[1.5, 15.0, 12.0, 17.25, 79.75, 0.0, 25.25, 0.0, 39.25, 40.25, 0.5, 53.75]	66.0	126.0	60.0	23	43	20
