Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	1.0	1.0	2.0	['F4', 'A4', 'C5']
2.0	1	1.67	0.25	1.0	['E4', 'F5']
3.0	1	2.0	0.5	3.0	['E-4', 'F#4', 'A4', 'C#5']
6.0	2	1.0	1.0	1.5	['D4', 'F4', 'A4', 'D5']
7.5	2	1.5	0.125	0.5	['D4', 'F4', 'A4', 'D5', 'E5']
8.0	2	1.67	0.25	1.0	['D4', 'F4', 'A4', 'D5']
9.0	2	2.0	0.5	1.0	['A3', 'E4', 'F4', 'C5', 'E5']
10.0	2	2.33	0.25	1.0	['A3', 'E4', 'F4', 'A4', 'E5']
11.0	2	2.67	0.25	0.5	['A3', 'E4', 'F4', 'C5']
11.5	2	2.83	0.125	0.5	['A3', 'E4', 'F4', 'C5']
12.0	3	1.0	1.0	1.0	['F3', 'C4', 'D4', 'A4', 'D5']
13.0	3	1.33	0.25	1.0	['F3', 'C4', 'D4', 'A4', 'D5']
14.0	3	1.67	0.25	1.0	['F3', 'C4', 'D4', 'A4', 'D5']
15.0	3	2.0	0.5	2.0	['A3', 'E4', 'F4', 'C5', 'E5']
17.0	3	2.67	0.25	1.0	['A3', 'E4', 'F4', 'C5']
18.0	4	1.0	1.0	1.0	['F3', 'C4', 'E4', 'A4']
19.0	4	1.33	0.25	0.5	['F3', 'C4', 'E4', 'A4']
19.5	4	1.5	0.125	0.5	['F3', 'C4', 'E4', 'B4']
20.0	4	1.67	0.25	1.0	['F3', 'C4', 'E4', 'A4']
21.0	4	2.0	0.5	1.0	['E3', 'B3', 'D4', 'G4']
22.0	4	2.33	0.25	1.0	['E3', 'B3', 'D4', 'E4']
23.0	4	2.67	0.25	1.0	['E3', 'B3', 'D4', 'G4']
24.0	5	1.0	1.0	2.0	['A2', 'G3', 'C4', 'E4', 'A4']
26.0	5	1.67	0.25	1.0	['A2', 'G3', 'C4', 'E4', 'A4', 'B4']
27.0	5	2.0	0.5	2.0	['E3', 'B3', 'D4', 'G4']
29.0	5	2.67	0.25	1.0	['E3', 'B3', 'D4', 'G4']
30.0	6	1.0	1.0	1.5	['A1', 'E2', 'A2', 'G3', 'C#4', 'E4', 'A4']
31.5	6	1.5	0.125	0.5	['A1', 'E2', 'A2', 'G3', 'C#4', 'F#4', 'A4']
32.0	6	1.67	0.25	1.0	['A1', 'E2', 'A2', 'G3', 'C#4', 'E4', 'A4']
33.0	6	2.0	0.5	1.0	['C2', 'G2', 'E3', 'G3', 'D4', 'E4', 'G4']
34.0	6	2.33	0.25	1.0	['C2', 'G2', 'E3', 'G3', 'C4', 'E4', 'G4']
35.0	6	2.67	0.25	0.5	['C2', 'G2', 'E3', 'G3', 'B3', 'E4', 'G4', 'A4']
35.5	6	2.83	0.125	0.5	['C2', 'G2', 'E3', 'G3', 'B3', 'E4', 'G4', 'A4']
36.0	7	1.0	1.0	2.0	['B1', 'F#2', 'B2', 'A3', 'D#4', 'G4', 'B4']
38.0	7	1.67	0.25	0.5	['B1', 'F#2', 'B2', 'A3', 'D#4', 'F4', 'A4', 'B4']
38.5	7	1.83	0.125	0.5	['B1', 'F#2', 'B2', 'A3', 'D#4', 'F4', 'A4', 'B4']
39.0	7	2.0	0.5	2.0	['B-1', 'B-2', 'G#3', 'D4', 'E4', 'G#4', 'C5']
41.0	7	2.67	0.25	1.0	['B-1', 'B-2', 'G#3', 'D4', 'E4', 'G4', 'G#4', 'C5']
42.0	8	1.0	1.0	1.5	['A2', 'G3', 'B3', 'C#4', 'E4', 'A4']
43.5	8	1.5	0.125	0.5	['A2', 'G3', 'B3', 'C#4', 'F#4', 'B4']
44.0	8	1.67	0.25	1.0	['A2', 'G3', 'B3', 'C#4', 'E4', 'A4']
45.0	8	2.0	0.5	1.0	['B2', 'A3', 'D#4', 'G4']
46.0	8	2.33	0.25	1.0	['B2', 'A3', 'D#4', 'E4', 'G4']
47.0	8	2.67	0.25	1.0	['C3', 'B-3', 'E4', 'A4']
48.0	9	1.0	1.0	1.5	['A2', 'G3', 'B3', 'C#4', 'E4', 'B4']
49.5	9	1.5	0.125	0.5	['A2', 'G3', 'B3', 'C#4', 'F#4', 'B4']
50.0	9	1.67	0.25	1.0	['A2', 'G3', 'B3', 'C#4', 'E4', 'B4']
51.0	9	2.0	0.5	2.0	['A#2', 'G#3', 'C##4', 'G4']
53.0	9	2.67	0.25	1.0	['B2', 'A3', 'B3', 'D#4', 'A4']
54.0	10	1.0	1.0	1.5	['C#3', 'B3', 'E#4', 'B4']
55.5	10	1.5	0.125	0.5	['C#3', 'B3', 'E#4', 'E5']
56.0	10	1.67	0.25	1.0	['C#3', 'B3', 'E#4', 'C5']
57.0	10	2.0	0.5	1.0	['D3', 'C4', 'F#4', 'B4']
58.0	10	2.33	0.25	1.0	['D3', 'C4', 'F#4', 'G#4']
59.0	10	2.67	0.25	1.0	['D3', 'C4', 'F#4', 'A4']
60.0	11	1.0	1.0	2.0	['E#2', 'E#3', 'D#4', 'A4', 'B4']
62.0	11	1.67	0.25	1.0	['F#2', 'F#3', 'D#4', 'A4', 'B4']
63.0	11	2.0	0.5	2.0	['A#2', 'G#3', 'A#3', 'D4', 'E4']
65.0	11	2.67	0.25	1.0	['B2', 'G#3', 'B3', 'D4', 'E4']
66.0	12	1.0	1.0	1.0	['D3', 'D4', 'G4', 'B4', 'F#5']
67.0	12	1.33	0.25	0.5	['D3', 'D4', 'G4', 'B4', 'C#5', 'F#5']
67.5	12	1.5	0.125	0.5	['D3', 'D4', 'G4', 'B4', 'C#5', 'B5']
68.0	12	1.67	0.25	1.0	['D3', 'D4', 'G4', 'B4', 'G5']
69.0	12	2.0	0.5	1.0	['A3', 'G4', 'A4', 'B4', 'C#5', 'F#5']
70.0	12	2.33	0.25	1.0	['A3', 'G4', 'A4', 'B4', 'C#5', 'D#5']
71.0	12	2.67	0.25	1.0	['A3', 'G4', 'A4', 'B4', 'C#5', 'E5']
72.0	13	1.0	1.0	2.0	['G#3', 'F#4', 'B#4', 'F#5']
74.0	13	1.67	0.25	0.5	['G#3', 'F#4', 'F##4', 'B#4', 'F#5']
74.5	13	1.83	0.125	0.5	['G#3', 'F#4', 'G#4', 'B#4', 'F#5']
75.0	13	2.0	0.5	1.0	['G3', 'F4', 'B4', 'C#5']
76.0	13	2.33	0.25	1.0	['G3', 'F4', 'A4', 'B4', 'C#5']
77.0	13	2.67	0.25	1.0	['G3', 'F4', 'G4', 'B4', 'C#5']
78.0	14	1.0	1.0	1.0	['E3', 'B3', 'C#4', 'G4', 'B4', 'E5']
79.0	14	1.33	0.25	0.5	['E3', 'A3', 'C#4', 'G4', 'B4', 'E5']
79.5	14	1.5	0.125	0.5	['E3', 'A3', 'C#4', 'G4', 'B4', 'E5', 'A5']
80.0	14	1.67	0.25	1.0	['E3', 'A3', 'C#4', 'G4', 'B4', 'C#5', 'F#5']
81.0	14	2.0	0.5	1.0	['C3', 'G-3', 'B-3', 'E4', 'B-4', 'E5']
82.0	14	2.33	0.25	1.0	['C3', 'G-3', 'B-3', 'E4', 'B-4', 'C5']
83.0	14	2.67	0.25	1.0	['B2', 'F3', 'A3', 'E-4', 'A4', 'D5']
84.0	15	1.0	1.0	2.0	['B-2', 'E3', 'G#3', 'D4', 'E4', 'G#4', 'E5']
86.0	15	1.67	0.25	1.0	['B-2', 'E3', 'G#3', 'D4', 'E4', 'G#4', 'E5']
87.0	15	2.0	0.5	1.0	['E2', 'A2', 'G3', 'A3', 'C#4', 'E4', 'A4']
88.0	15	2.33	0.25	1.0	['E2', 'A2', 'G3', 'A3', 'C#4', 'E4', 'A4']
89.0	15	2.67	0.25	1.0	['E2', 'A2', 'G3', 'A3', 'C#4', 'E4', 'A4']
90.0	16	1.0	1.0	1.5	['F2', 'C3', 'A-3', 'C4', 'F4', 'C5']
91.5	16	1.5	0.125	0.5	['F2', 'C3', 'A-3', 'C4', 'F4', 'C5', 'E5']
92.0	16	1.67	0.25	1.0	['F2', 'C3', 'A-3', 'C4', 'F4', 'C5']
93.0	16	2.0	0.5	1.0	['B2', 'A-3', 'B3', 'D#4', 'G4', 'B4']
94.0	16	2.33	0.25	0.5	['B2', 'A-3', 'B3', 'D#4', 'E#4', 'B4']
94.5	16	2.5	0.125	0.5	['B2', 'A-3', 'B3', 'D#4', 'E#4', 'B4']
95.0	16	2.67	0.25	1.0	['B2', 'A-3', 'B3', 'D#4', 'F#4', 'B4']
96.0	17	1.0	1.0	1.5	['G2', 'D3', 'B-3', 'D4', 'G4', 'D5']
97.5	17	1.5	0.125	0.5	['G2', 'D3', 'B-3', 'D4', 'G4', 'D5', 'F#5']
98.0	17	1.67	0.25	1.0	['A#2', 'G#3', 'E4', 'B-4', 'D5']
99.0	17	2.0	0.5	1.0	['C#3', 'B3', 'E#4', 'A4', 'C#5']
100.0	17	2.33	0.25	1.0	['C#3', 'B3', 'E#4', 'F##4', 'C#5']
101.0	17	2.67	0.25	1.0	['C#3', 'B3', 'E#4', 'G#4', 'C#5']
102.0	18	1.0	1.0	1.5	['F#2', 'C#3', 'A3', 'F#4', 'C#5', 'F#5']
103.5	18	1.5	0.125	0.5	['F#2', 'C#3', 'A3', 'F#4', 'C#5', 'F#5', 'G#5']
104.0	18	1.67	0.25	0.5	['F#2', 'C#3', 'A3', 'F#4', 'C#5', 'F#5']
104.5	18	1.83	0.125	0.5	['F#2', 'C#3', 'A3', 'F#4', 'C#5', 'F#5']
